"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"C1orf167",-0.118173633553819,6.0453535212766,-1.52467898697685,0.246207410918508,0.695675408339717,-10.101821852891,"NOT"
"ZBTB1",0.0707449804551148,4.14560369070142,1.00989250070275,0.403218210975305,0.81420441719447,-10.1022887463425,"NOT"
"SPRTN",-0.0895808542104861,5.70920662069588,-1.44429270748191,0.265362468342684,0.7164254145316,-10.1032333788717,"NOT"
"YPEL1",-0.0798265587077438,5.79592655010619,-1.4649133664148,0.260286715714844,0.709943025056573,-10.1033365054365,"NOT"
"NXT2",0.251534680685438,4.63966479470317,1.15826575761762,0.348855098846597,0.812050566737149,-10.1035096678199,"NOT"
"MEMO1",-0.018585144988756,2.42588574900513,-0.15106956505186,0.891677336818588,1,-10.1036406285764,"NOT"
"SOX6",0.0676085904267323,3.02496547479514,0.584732186602723,0.609001357799339,1,-10.1039773462881,"NOT"
"C2orf49",0.168823130893326,5.04964873920951,1.2746599385166,0.311748269106587,0.781733575899607,-10.1041733083319,"NOT"
"GOLGA5",0.215218274932576,3.99317900254801,0.956667369194289,0.424802618589112,0.82998151883527,-10.1046474977982,"NOT"
"PREPL",0.172702135960272,6.41640710185125,1.60406190553826,0.228878980086187,0.673422757999612,-10.105312626289,"NOT"
"UBLCP1",0.150445538453841,5.22839837868361,1.32097365085241,0.29822421225751,0.761363004507177,-10.1056119801226,"NOT"
"DYRK4",-0.0416810051255325,2.40621153560979,-0.0997786775617544,0.928238826329124,1,-10.1056964222798,"NOT"
"ZNF10",0.068797234936171,2.42732434879903,0.140886416722283,0.898908789324483,1,-10.1060248370449,"NOT"
"CCDC169",-0.0272423041215868,2.83026652160555,-0.480833458148873,0.670926425488768,1,-10.1060907291188,"NOT"
"FILIP1L",0.0676563349965846,2.58257623239001,0.312612599714958,0.779672879923104,1,-10.1062440113532,"NOT"
"SPIN4",-0.151125020054761,5.75492965178248,-1.45186090382004,0.263486234833893,0.713460133812071,-10.1068550948467,"NOT"
"NDUFAF1",-0.143573269655253,5.21551382558628,-1.3175056838717,0.299213598421723,0.762193591955256,-10.1070309463195,"NOT"
"ZNF441",0.134510575245001,2.85455919766042,0.490686203826654,0.664870092232987,1,-10.1071889344624,"NOT"
"SERTAD3",-0.234454131127352,4.44049199055992,-1.09689261934721,0.370337533410099,0.812050566737149,-10.1079113619803,"NOT"
"SLC9B2",-0.167319363371145,3.50521357271978,-0.784572619986714,0.502644318946421,0.916090038892597,-10.1081074988727,"NOT"
"ISCA1",-0.272504987675386,4.75836810934974,-1.19021736593754,0.338207091595883,0.812050566737149,-10.1084136747792,"NOT"
"RAB13",0.133706949546784,6.10684625310914,1.53172362208724,0.244607872147049,0.692346629424909,-10.1085945034688,"NOT"
"SLAIN2",-0.0603789523742941,6.14408519078299,-1.54017582957151,0.242704982766013,0.689111814898739,-10.1096412403628,"NOT"
"RHBDD1",0.116919563182077,5.60424093950731,1.41198532646341,0.273548886016016,0.727267995769802,-10.109891505965,"NOT"
"OR51I2",-0.0542609512284091,2.47502498355847,-0.194970667229325,0.86069236415047,1,-10.1103384378247,"NOT"
"HIST1H1C",0.0577316779299828,9.9937067952287,2.37989325129982,0.11903896666333,0.475210496300335,-10.1104829630505,"NOT"
"USP28",0.12992162067346,4.89735381824438,1.22685041405058,0.326434853866505,0.803094207714243,-10.1110372438278,"NOT"
"GPR155",-0.000198199988452608,2.40290677743062,-0.00136119059337404,0.999018729299645,1,-10.1116134141698,"NOT"
"SERINC4",0.173483949529754,3.50870662126388,0.779003684489278,0.505374458358052,0.919073798695489,-10.1118277737044,"NOT"
"ELMO3",-0.143982642463222,4.0637785892699,-0.973879599726574,0.417697536224833,0.822957529879269,-10.1126026443701,"NOT"
"C2orf42",0.0403116127585403,2.54975957867127,0.263240445762546,0.813265133210401,1,-10.1145040047885,"NOT"
"FITM2",-0.193745519162847,3.00102942895579,-0.557915135916259,0.624566614253667,1,-10.1150585325646,"NOT"
"ITFG2",0.220803685863926,5.41788281095894,1.35965616726566,0.287437109373513,0.747810790804031,-10.1151672897121,"NOT"
"ZNF525",0.0540923832623172,2.55996305863337,0.270735060478654,0.808124498992296,1,-10.115274128036,"NOT"
"FOXD4",-0.00676401142549121,2.42505936137038,-0.074235743853737,0.946553541773313,1,-10.1154800599117,"NOT"
"WDCP",-0.0367224739066598,5.71343531023551,-1.43310834940511,0.268163804243482,0.720540389538314,-10.1165659364161,"NOT"
"MT-CYB",0.209568212209939,10.7701694232527,2.58859340696415,0.101728872343248,0.440839676349387,-10.1165772492719,"NOT"
"KCND1",-0.129392251272013,2.76587833612752,-0.424517995163188,0.706243404567351,1,-10.1165859017514,"NOT"
"FEM1B",0.0883735374136227,6.44605004224177,1.60071787044343,0.229578896410875,0.674504947885757,-10.1167651104518,"NOT"
"IQANK1",0.0832131078998,2.58065782097136,0.278892587690916,0.802545446374163,1,-10.1194965016062,"NOT"
"B3GNT9",-0.101777518949568,2.9888283662193,-0.545693853387292,0.631758216828499,1,-10.1195962615021,"NOT"
"ZNF326",0.124431382781195,5.9454244991268,1.48417353128382,0.255648330517737,0.704814065324926,-10.1199247516113,"NOT"
"ACOX3",0.0159409385109668,3.57913461449889,0.798858894052789,0.495701876487223,0.908524163962278,-10.1199349633551,"NOT"
"NPIPB3",0.0471060870258184,2.46251073917092,0.127369763459386,0.908529853692873,1,-10.1205641135193,"NOT"
"TARSL2",-0.158718705248594,3.99161638631935,-0.941695244146001,0.431081366645124,0.836339237669777,-10.1209338587394,"NOT"
"USP31",0.122610979695499,4.15801246693525,0.994559937665027,0.409319321342107,0.818279932375249,-10.1210745492819,"NOT"
"FAF1",0.124171515687271,7.45292985991744,1.80753810779074,0.190768533728917,0.607431331521502,-10.1213951840144,"NOT"
"PTCH1",0.148368025020196,4.79650592285433,1.18842772224172,0.338794031894443,0.812050566737149,-10.1214736391267,"NOT"
"TTC30B",0.0626114038048269,2.66450648211739,0.336983301388488,0.76334318811899,1,-10.1247750989635,"NOT"
"SH3BGR",-0.0630602293619393,3.10321964716308,-0.594439379933938,0.603440697348946,1,-10.1249863492022,"NOT"
"ATRN",0.156018507237463,5.82165007550824,1.45006410031321,0.263930274192359,0.71399153665898,-10.1251839599733,"NOT"
"FPGS",-0.123589507729198,6.69122973633852,-1.64554382369236,0.220406766736966,0.65945573899462,-10.1262602967006,"NOT"
"CPT2",-0.0739798762085426,5.15821460898924,-1.28419448259955,0.308908533686782,0.777026438780126,-10.1267580537543,"NOT"
"STK17B",0.107659431486836,3.81164026893631,0.872796917591451,0.461173339337736,0.869589253567201,-10.127554458942,"NOT"
"ZNF608",0.142558963392288,2.61857132011728,0.291139763113483,0.794202196080737,1,-10.1276932396689,"NOT"
"DHX32",0.0402818987980478,5.29987961180783,1.31925672298414,0.298713574833301,0.761806134888776,-10.1285371168964,"NOT"
"RUFY2",0.171143565305734,6.28128396571098,1.55285182618866,0.239884056538785,0.686622260580988,-10.1285858808928,"NOT"
"MTM1",-0.158240605146778,2.96717935540633,-0.520040932805421,0.647050350155471,1,-10.1289190449179,"NOT"
"TRIM3",-0.00274216924215409,2.45301367001791,-0.0120890836643006,0.991285379383011,1,-10.129167932316,"NOT"
"COMMD1",0.177079299008547,3.56795182552165,0.78202238650868,0.503892891060507,0.917619782935579,-10.1292784709391,"NOT"
"KCNJ11",-0.135322868315378,2.61223922412072,-0.282502945453393,0.800081794104265,1,-10.1297019869148,"NOT"
"LGALS12",-0.0289403010663571,2.63459217455123,-0.301617035039225,0.78709683695607,1,-10.1300324644447,"NOT"
"SLC25A20",0.131862868433852,4.56885025020938,1.11312977687944,0.364519625556326,0.812050566737149,-10.1306090113372,"NOT"
"SLC25A30",0.138659357098884,3.21087669908167,0.63427171504211,0.581038462181793,1,-10.1306967213915,"NOT"
"ADSSL1",0.0402152171235461,2.47566863378683,0.0911168988149201,0.934442930072932,1,-10.1308830350631,"NOT"
"CCDC74B",0.0248174307835511,2.48540491993275,0.114990144327467,0.917362109098493,1,-10.1311778045131,"NOT"
"MARCH3",0.253045655531549,4.4377491213952,1.07030651375339,0.380076992061257,0.812050566737149,-10.1314003257418,"NOT"
"ZNF189",-0.11526385873995,3.83123118933079,-0.876731005082547,0.459401474045776,0.867763117532554,-10.1315475467514,"NOT"
"CDC25A",-0.11384146383018,7.06299984974394,-1.71813630880683,0.206475876333621,0.634422908082949,-10.1321638837769,"NOT"
"RBM5",0.10509100751785,6.28949238380716,1.55092016941164,0.240311398256359,0.687154595168933,-10.1331517324515,"NOT"
"VASN",0.0655680943480341,3.70323731439632,0.828477207951385,0.481589166146544,0.89312175721406,-10.1338029766382,"NOT"
"GIN1",-0.0533235037255624,2.62820808761856,-0.285695779392198,0.797905920119861,1,-10.1341954951092,"NOT"
"NEIL2",-0.118878609257593,3.92472076447034,-0.905034830082603,0.446846132206612,0.853877643600193,-10.1348736821935,"NOT"
"AAED1",0.157067747325059,4.10779654838344,0.964239235318304,0.421662164940336,0.826572525562013,-10.1348737861982,"NOT"
"MSTO1",-0.0614901448059042,4.7449558806292,-1.16141332673721,0.347790140637437,0.812050566737149,-10.1359060303104,"NOT"
"DENND1A",0.222268032698683,5.34975465600447,1.32293807822625,0.297665422591802,0.761157649256628,-10.1362308037188,"NOT"
"CACYBP",0.160232232678784,8.19943310974725,1.94601007045523,0.169252543469984,0.570231315487101,-10.1367606067563,"NOT"
"SAXO2",0.089548253872668,3.33930751779746,0.68309366520561,0.554503172208984,0.970741764327977,-10.1370726859722,"NOT"
"UXT",0.0770177543469179,6.25682243259486,1.53981931123448,0.242784891491671,0.689216752735041,-10.1374993759769,"NOT"
"LAMP2",0.142198218965596,6.71522251695186,1.63870910836725,0.221776305832662,0.661689477825096,-10.1384825965384,"NOT"
"ZSCAN5A",0.185527156146718,3.6794063700742,0.811849771109674,0.489465413246733,0.901268385468278,-10.1390400992625,"NOT"
"DUSP10",-0.0121673534155522,2.48416776913038,-0.0341574366958855,0.975382962363523,1,-10.1391340923728,"NOT"
"GRIN3B",-0.152647417565155,3.21618946762087,-0.626042180166706,0.585611785698505,1,-10.1407467793478,"NOT"
"FOXD2",-0.0891104668960594,3.46736127570662,-0.732284320725732,0.528807656247027,0.943995339294229,-10.1407880172655,"NOT"
"LIN54",0.136398475822736,4.61944586048297,1.11809322201896,0.362760679384629,0.812050566737149,-10.1413839122329,"NOT"
"PRR14",0.0652701414712027,5.6403087348328,1.39191323252971,0.278782528487636,0.735343119514964,-10.1418159355695,"NOT"
"TES",0.0776168356070404,6.32008800242215,1.54976557995255,0.240567261828694,0.687473681626668,-10.1422063122978,"NOT"
"SBF2",0.075258122483584,3.29343882206803,0.657558880113692,0.568253971753527,0.986780863357601,-10.1422069037745,"NOT"
"AC079447.1",0.166585021101119,3.36060687284557,0.684281636312078,0.553870277361109,0.970411092981512,-10.1424050396038,"NOT"
"TMEM5",-0.0815169237880919,4.7102403932207,-1.14473112469472,0.353474833462556,0.812050566737149,-10.1429032366058,"NOT"
"CLHC1",-0.227092558311408,3.16683993997004,-0.599413345682096,0.600606697508934,1,-10.1429412390219,"NOT"
"MLF1",-0.0990418710314414,3.8404248089429,-0.867727983640228,0.463465989590537,0.871868991026917,-10.1430099613224,"NOT"
"RDH14",-0.253856973380417,3.37797022197786,-0.691252571704088,0.55016877759476,0.966440383606062,-10.1433385757963,"NOT"
"HIBADH",0.112530175778005,4.75670859729075,1.15657300650922,0.349429290324281,0.812050566737149,-10.1434728566353,"NOT"
"ELOA",-0.155360931890849,7.21468888090259,-1.73882238121638,0.202704286197473,0.629100843282034,-10.1437030311275,"NOT"
"PELI2",0.122369274581574,2.94884895227694,0.485267694962754,0.66819614259452,1,-10.1439445283301,"NOT"
"BRICD5",-0.233444527956015,3.66238687645603,-0.802211629888946,0.494085378627587,0.906467002371211,-10.1443297643924,"NOT"
"SLC9A1",-0.187302520301903,4.6238877922885,-1.11701131520769,0.363143311435084,0.812050566737149,-10.1448064486257,"NOT"
"AKAP11",-0.235494219245769,6.52275115918075,-1.59195745774199,0.231424697721477,0.676778470367265,-10.1449657521096,"NOT"
"GTPBP10",0.111112042225212,5.03019637135767,1.2307655835797,0.325203669086161,0.80142864806472,-10.1462187359687,"NOT"
"ZNF180",-0.1052515325035,2.6907998086511,-0.308003544278785,0.7827806482817,1,-10.1472963110833,"NOT"
"FOXN3",0.0186990212046281,2.51666547056967,0.0737480378332266,0.946903766278879,1,-10.1474455664554,"NOT"
"TUSC3",0.227350074057273,5.47226137473212,1.34299612669774,0.292027459614564,0.753350696038993,-10.148141533766,"NOT"
"FOXP1",-0.105338667351163,4.40410516040115,-1.04663041830888,0.388977046980736,0.812050566737149,-10.1484516761225,"NOT"
"SMARCB1",-0.109101704505025,6.5126017725366,-1.58680916959612,0.23251773751104,0.678098332472587,-10.1485369848781,"NOT"
"MAPKAPK3",-0.043096745936082,6.64585868883906,-1.61539459734556,0.226526017392452,0.669734677032166,-10.148669619103,"NOT"
"BMP2K",-0.289942500966927,6.06485243925628,-1.48527823201935,0.25538524614907,0.704570014017003,-10.1491925672045,"NOT"
"PGAP2",-0.209963854809073,5.25913745260421,-1.28949387429147,0.307342758237256,0.774729478389465,-10.1493569636902,"NOT"
"ZNF235",-0.000104114784013731,2.51187039224652,-0.000428764373150315,0.999690907295044,1,-10.1497695741263,"NOT"
"SLC36A4",-0.032145225544419,2.64640728504344,-0.261210347651788,0.814660018821579,1,-10.1497778886413,"NOT"
"CHSY1",-0.160654458196312,5.35008667539533,-1.31239453030483,0.300678566054168,0.76432726307333,-10.1501243127802,"NOT"
"SNIP1",0.0928351198428379,5.13787684635699,1.25511631107803,0.317660967467246,0.791492895320048,-10.1515129275105,"NOT"
"FAM131A",0.099048114710385,3.5834048124391,0.763078439118392,0.51325582882942,0.927306703814372,-10.152278952723,"NOT"
"TNIP1",-0.168061768592743,5.58714908912574,-1.36960587400414,0.284735083808892,0.743464707769083,-10.1524489677556,"NOT"
"TMEM68",0.209754557200342,4.42193920080448,1.04622058439294,0.389133009109341,0.812050566737149,-10.152452737299,"NOT"
"CALM1",0.0767462305817261,6.86055043618293,1.65687253165518,0.218159187899195,0.655413167967314,-10.1526569393219,"NOT"
"GABARAPL2",0.118258607146395,6.44413776680381,1.56716879843377,0.236744790280276,0.681254872611898,-10.1529260931682,"NOT"
"UBXN2B",0.151475049753266,4.59963250261752,1.10063807392459,0.368986799406389,0.812050566737149,-10.1531568875491,"NOT"
"RBM48",-0.0707286972056358,3.64111378022164,-0.784924555451058,0.502472235327451,0.916024587275817,-10.1532434200915,"NOT"
"OGFOD3",-0.176128348956404,5.7677348611007,-1.41220206940879,0.273492995892721,0.727267995769802,-10.1535760866031,"NOT"
"EPAS1",0.070278927085389,2.98364978515685,0.488036316692503,0.666495260138255,1,-10.1548140863689,"NOT"
"CDR2",-0.128389693060176,4.97766187229839,-1.20868615701195,0.332214668797853,0.811084470240681,-10.155418864854,"NOT"
"B4GALT3",-0.099088945717698,6.41508907514066,-1.55841885277593,0.238657515893174,0.684522287394184,-10.156316574523,"NOT"
"CALM2",0.246862461738111,7.79499535866363,1.84399884323709,0.184787860101984,0.597533056356055,-10.1566977905719,"NOT"
"CCPG1",0.135855074344107,2.7707341834158,0.34768184868282,0.756230955201796,1,-10.1569499119673,"NOT"
"DLG3",0.137375315026138,3.51634634767042,0.72939916782913,0.530285810437147,0.945881027084325,-10.1581391031395,"NOT"
"PPIP5K1",-0.214784860404516,4.21287429274237,-0.975622122124804,0.416984938369568,0.822035072895991,-10.1582526404032,"NOT"
"GNAI3",0.0996929390566201,7.34045206150666,1.7507787669546,0.200562827786712,0.626434685732776,-10.1582800627251,"NOT"
"CHM",-0.172658519592769,3.55499636763552,-0.746015546089271,0.521822213903651,0.935663624947986,-10.1583015995071,"NOT"
"AFMID",-0.0691231699913235,5.62942935755909,-1.37454424459949,0.283404812229521,0.742268584946302,-10.1583660540185,"NOT"
"PTPN9",-0.0324386445774589,4.50333052759115,-1.0666869624799,0.381423690857949,0.812050566737149,-10.1593028782532,"NOT"
"EMC9",0.0823347241017278,2.78985779119081,0.356991261232079,0.75007111981681,1,-10.1593187230499,"NOT"
"TMEM143",-0.101310751617019,3.15392310733194,-0.571231749291945,0.616800171524848,1,-10.1595340886218,"NOT"
"MORN2",-0.0677022533619436,2.87335426121524,-0.414971523980462,0.712344758522958,1,-10.1599339177821,"NOT"
"PUM3",0.0728455084114499,5.77754406123356,1.40744873318145,0.274721751747558,0.729015078503284,-10.1608617078183,"NOT"
"RABIF",0.223603171107504,4.69895042590877,1.1209700178286,0.361745354126799,0.812050566737149,-10.1610664484058,"NOT"
"HEXDC",0.237716343824901,4.9153568751697,1.18297798429306,0.340588225766636,0.812050566737149,-10.1611526261483,"NOT"
"LYSMD1",0.104644422597999,2.76089464344198,0.328890270242954,0.768746449047099,1,-10.1620783685458,"NOT"
"CPSF4L",-0.00502774015362561,2.55986754054086,-0.0752540961945594,0.945822314979676,1,-10.1626870915776,"NOT"
"NRG4",0.0879064681643831,2.69164455445273,0.267251631472296,0.810512059075051,1,-10.1627802637403,"NOT"
"CIITA",-0.0968828613071131,2.93452010178363,-0.447428237900611,0.691734358207446,1,-10.1630576745221,"NOT"
"SFMBT2",-0.119225121164773,5.37141071104598,-1.30603322628203,0.302513212377176,0.766651176115172,-10.1630640948112,"NOT"
"CSNK1G1",-0.0996733224131221,4.59941668630943,-1.09213083485225,0.372062366808994,0.812050566737149,-10.1633248427702,"NOT"
"TMEM33",-0.126968964351249,6.94886847796875,-1.66569778786326,0.216427507887163,0.653467025453861,-10.1635802983171,"NOT"
"SKP1",0.212105494369424,6.84199619776709,1.64196511256837,0.221122588901075,0.660765717264397,-10.1637456717629,"NOT"
"NPR2",-0.0559031867362223,3.22846107722074,-0.600614360070345,0.59992395587951,1,-10.1640043360963,"NOT"
"METTL2A",0.0436774829952578,5.2709495619815,1.27876218826948,0.310522892117306,0.779532589354316,-10.1641788542153,"NOT"
"B9D1",-0.0641216713157502,3.14782703468676,-0.561501374390271,0.622467889714265,1,-10.1642657444041,"NOT"
"CRY2",-0.25132008905605,5.77859564610818,-1.40357428324564,0.275728043329635,0.730944181947587,-10.1654265959827,"NOT"
"LTB4R",-0.124912435841796,4.62303682050706,-1.09676133945903,0.370384972342404,0.812050566737149,-10.1657739808905,"NOT"
"MPND",-0.155743755367945,2.97279524063659,-0.465353851596074,0.680516438785704,1,-10.165817444883,"NOT"
"ELMOD2",0.261852211592007,4.32762889495533,1.00213978838877,0.406291456092236,0.815339233285699,-10.1658384713,"NOT"
"SCOC",0.277896266220895,4.07102346594543,0.917758151270559,0.441311579865642,0.84699086954527,-10.1665139981784,"NOT"
"AC107871.1",-0.163723327573362,3.02108623744869,-0.491149420673686,0.664586281566897,1,-10.1665476710365,"NOT"
"KATNB1",-0.200298328503769,6.49195125104713,-1.56550171012392,0.237107798291896,0.68153717096265,-10.1668663649283,"NOT"
"OSBPL8",0.232270654907824,7.27095046136288,1.72783887146068,0.204696252654021,0.631840788438483,-10.1668896396267,"NOT"
"TRIM14",0.0537179864205743,7.08021231497913,1.68958350997119,0.211823726217771,0.644379653120416,-10.1670086193359,"NOT"
"CCDC134",-0.0504729119327378,2.84637629233408,-0.382897805666073,0.733075506278796,1,-10.1674347561839,"NOT"
"RPS29",-0.287920634451287,7.79580990328109,-1.83424709316305,0.186364385561237,0.599174711647495,-10.1682930123698,"NOT"
"CAPG",0.015945676190122,2.63329187656613,0.185391709371131,0.867424403636443,1,-10.1684106400111,"NOT"
"SEC23A",0.188901729841178,4.33189926810393,1.00176237585467,0.406441676009425,0.815347859199425,-10.1688444028762,"NOT"
"TLE2",-0.0507153940464979,2.72178858141949,-0.280422787699452,0.80150084367554,1,-10.1692995981368,"NOT"
"CDK5RAP1",-0.166990188232128,5.80191912758883,-1.4056266083954,0.2751944726675,0.729987282065103,-10.169707365661,"NOT"
"ZBTB49",0.0130962461463247,2.57420059910315,0.0491206572414215,0.964609470953512,1,-10.1698033718589,"NOT"
"RPL23A",0.0411460775408958,9.57789987049598,2.21611849812758,0.135397479458602,0.507828447761993,-10.1708624409584,"NOT"
"MPP5",0.242963414515337,4.47224849501566,1.04296939827593,0.390372553955882,0.812050566737149,-10.1708632410217,"NOT"
"DNAH8",0.136581903318404,3.83002537739691,0.832436469228412,0.479731205962828,0.890412532652978,-10.1709118703264,"NOT"
"IDS",-0.0374091554391254,2.72315302988179,-0.276970852991702,0.803858199375872,1,-10.1710870163043,"NOT"
"EFHC1",0.0814559904331391,3.99617033036745,0.889828838968036,0.453549485840333,0.860899376762958,-10.1714828052412,"NOT"
"UNC50",-0.109249582525857,4.78754910172427,-1.13915585476679,0.355396993267688,0.812050566737149,-10.1722160037696,"NOT"
"TTC33",0.224981595721696,3.38656822034539,0.656698668903832,0.568722090025053,0.987216626423155,-10.172825418583,"NOT"
"ZNF394",-0.158158475657353,4.84490421994469,-1.15469417221367,0.350067800960964,0.812050566737149,-10.173061433113,"NOT"
"CCDC142",-0.295534337965628,3.44428211126994,-0.682887772158967,0.554612924251259,0.970799558022428,-10.1731866846016,"NOT"
"LYRM4",-0.107701518261911,5.81347788569676,-1.40490290019635,0.275382488338406,0.730384281397999,-10.1735463289902,"NOT"
"MUTYH",-0.193508580895982,5.06519769120062,-1.21536106121281,0.33007771263464,0.808115773223302,-10.1736819260386,"NOT"
"ZNF780A",0.214244131133566,3.81566133223215,0.823031380267986,0.484155714664814,0.895293618100494,-10.1738317399279,"NOT"
"BCL7C",-0.165709166945073,5.69110583758117,-1.37511634985768,0.283251163752542,0.742219975386092,-10.1739312272935,"NOT"
"SOX5",-0.0571087047868062,4.75067900414795,-1.12625442035298,0.359888213728092,0.812050566737149,-10.1745162684329,"NOT"
"LPIN3",0.0567663499705811,2.78662138019093,0.322612843461204,0.772950997923108,1,-10.1745211376729,"NOT"
"RNF130",-0.256460006456515,4.67112832948444,-1.10053956419883,0.369022258188236,0.812050566737149,-10.1758975312754,"NOT"
"C3orf62",-0.12204603654064,3.4556250776263,-0.684423089306087,0.553794958496192,0.970403408649098,-10.176520746908,"NOT"
"CCDC50",0.145632378634518,6.67521039064417,1.59410789630588,0.230969960342154,0.676124857798813,-10.1780681188935,"NOT"
"RIPK2",-0.199648576524694,4.44433838797623,-1.02950552647903,0.395549568247539,0.812050566737149,-10.178239118688,"NOT"
"DDR2",-0.0702514907874923,2.74707379762062,-0.278992014392131,0.802477553366983,1,-10.1787918714829,"NOT"
"NBPF4",-0.0263792021057259,2.661348306478,-0.183964703368801,0.868428745316876,1,-10.178835285988,"NOT"
"TMEM223",-0.127858632613899,5.37445829498716,-1.29218723486023,0.306550394587767,0.773215037267308,-10.1788799861802,"NOT"
"AKTIP",0.091777628650489,3.13922389915755,0.534708680223338,0.638274235895612,1,-10.1789476909465,"NOT"
"DEUP1",-0.0812951151884884,2.90764218879161,-0.400911442819962,0.721389034266628,1,-10.1796078626497,"NOT"
"RPS6KL1",-0.198366756891365,3.69067996205537,-0.77307229866716,0.508297050040033,0.921528424766117,-10.1796278873051,"NOT"
"RECQL4",-0.129619714109197,7.77494362539417,-1.81956362991317,0.188769816306378,0.603366561857765,-10.1800405769701,"NOT"
"FLYWCH2",-0.178755809390513,3.19216766104842,-0.560177916300499,0.623241784193342,1,-10.180516802479,"NOT"
"LRRC39",0.170748250173311,3.28807658723361,0.603582401113603,0.598239311801883,1,-10.1805690555257,"NOT"
"PRADC1",-0.130107556746887,5.04089120232907,-1.20214439026998,0.334323785898992,0.812050566737149,-10.1808372025389,"NOT"
"LNPEP",-0.208482910635398,5.80193731074192,-1.39519893485548,0.27791793629454,0.734100233044107,-10.1808519000771,"NOT"
"GIGYF2",-0.0869076746824788,6.54199601952935,-1.56358131783898,0.237526787268108,0.682449899467209,-10.1810347154546,"NOT"
"SP3",0.149748490687557,6.59537266439394,1.57407061255387,0.235248969279016,0.67957870032732,-10.1812091251041,"NOT"
"XYLT2",0.173711941049745,3.61832833090997,0.741682117803226,0.524017910627533,0.938399730095428,-10.1814304878668,"NOT"
"SMIM4",-0.216152499429594,4.42128820942349,-1.01895522565959,0.399655865804137,0.812320279918472,-10.1815296167838,"NOT"
"SAMM50",-0.220430673424699,5.93617669657572,-1.42628364103265,0.269890103314068,0.722484864104906,-10.1815605517532,"NOT"
"HIST1H2BE",-0.116078615506977,3.5148923561831,-0.702240468575274,0.544376975048937,0.960153096789251,-10.1819582321339,"NOT"
"HMGCR",0.125614920160735,7.16604153063059,1.69321571054804,0.211134125979281,0.643348602806565,-10.1819759530193,"NOT"
"RAB2A",0.161082038016366,6.11036618885718,1.46536212315678,0.260177524609306,0.709943025056573,-10.1820890471496,"NOT"
"GORAB",0.0701481415574525,2.67984886237665,0.192760732386673,0.862243969670609,1,-10.1823467314041,"NOT"
"RAB23",-0.109878952480712,4.50664845488435,-1.04423932559459,0.389887894405476,0.812050566737149,-10.1832761235974,"NOT"
"BAIAP2L1",0.133935899660416,4.72611802107404,1.10933812449501,0.365869443414859,0.812050566737149,-10.1833129167844,"NOT"
"PPP1CA",-0.0814128674321122,8.04979253757741,-1.87252064025036,0.180271077415035,0.588110348094539,-10.1834147543554,"NOT"
"SETDB1",-0.0759612812018089,5.89189086128531,-1.41448667321994,0.272904684209771,0.726433881461367,-10.1834181738336,"NOT"
"PPAT",0.216587336917226,6.24015082492707,1.49294878276757,0.253567268916655,0.703940473378684,-10.1836451525352,"NOT"
"RSG1",-0.114405291875195,3.39420748534668,-0.649514977275354,0.572643776824382,0.991210572098195,-10.1836588300198,"NOT"
"DEGS2",-0.132955391631622,3.47460133155957,-0.683067398888163,0.554517172547095,0.970741764327977,-10.1840309756393,"NOT"
"SYCE2",-0.0417086848234622,2.7066892946675,-0.220882388662592,0.842571689616542,1,-10.1844400513235,"NOT"
"IL17RC",-0.0809926078769183,2.70834036306706,-0.219000767876196,0.843882905159687,1,-10.1857078233524,"NOT"
"PRR22",-0.0949755388202078,3.50644505148222,-0.693898840046543,0.548769134845497,0.964780025291138,-10.1860356382441,"NOT"
"COQ2",0.0115472267701193,2.62292086938694,0.063131143839417,0.954532030448967,1,-10.1862031202213,"NOT"
"LRCH2",0.277618872169298,3.8936190799808,0.835764806546544,0.478174517364471,0.888913037484561,-10.1865820340959,"NOT"
"RNF4",-0.119169638061015,6.65860891597383,-1.58342594268568,0.233239404436819,0.678968226871755,-10.1868021883457,"NOT"
"BPTF",0.110504194488494,6.7234681965811,1.59630291303786,0.230506901546604,0.675749532264966,-10.1870769033441,"NOT"
"TPRG1L",0.166353011827093,4.64284714551073,1.07929051879242,0.376755935436893,0.812050566737149,-10.1883844170392,"NOT"
"SWAP70",0.0863890034501211,2.77697521266933,0.279034783351161,0.802448349599731,1,-10.1888559762012,"NOT"
"ZDHHC21",0.147438335972196,3.24829650520872,0.573765413099293,0.615330784530759,1,-10.1890435779438,"NOT"
"ATG9A",-0.0927260393650213,6.7521673167785,-1.60100077371577,0.229519584455731,0.674504947885757,-10.1893237448982,"NOT"
"IREB2",-0.0668568117874919,7.24153035219813,-1.70233787807623,0.20941424146627,0.639362905753524,-10.1895752726376,"NOT"
"DGKA",0.0716976866241508,2.88418550544746,0.362224583647397,0.746620372173526,1,-10.1901000346168,"NOT"
"RNPEP",-0.068631470030514,6.80779825104526,-1.61188491695479,0.227251594848025,0.671178755397044,-10.1902066496329,"NOT"
