geneID,geneName,KSCr1,KSCr2,KSHr1,KSHr2
ENSG00000109991.8_3,P2RX3,0,0,0,0
ENSG00000156575.2_2,PRG3,0,0,0,0
ENSG00000186652.9_4,PRG2,1,3,5,0
ENSG00000254979.5_4,AP000781.2,0,4,0,1
ENSG00000134802.17_3,SLC43A3,1673,1415,1613,1566
ENSG00000186907.7_3,RTN4RL2,10,9,5,10
ENSG00000149150.8_3,SLC43A1,402,355,363,420
ENSG00000134809.8_2,TIMM10,559,424,450,473
ENSG00000214872.8_2,SMTNL1,0,0,0,1
ENSG00000156587.15_3,UBE2L6,11,2,27,27
ENSG00000149131.15_3,SERPING1,1,1,1,0
ENSG00000166793.10_2,YPEL4,1,2,6,7
ENSG00000172409.5_3,CLP1,311,254,315,264
ENSG00000156599.10_2,ZDHHC5,1280,987,1034,1149
ENSG00000156603.16_3,MED19,102,102,117,126
ENSG00000213593.9_3,TMX2,1399,1218,1329,1327
ENSG00000254462.1_3,TMX2-CTNND1,0,0,0,0
ENSG00000211450.9_3,SELENOH,387,310,337,309
ENSG00000254732.1_4,AP001931.1,1,4,0,0
ENSG00000233436.7_3,BTBD18,8,4,6,0
ENSG00000198561.13_3,CTNND1,1412,1257,1935,1789
ENSG00000186509.4_4,OR9Q1,0,0,0,0
ENSG00000279051.4_4,OR6Q1,0,0,0,0
ENSG00000172377.2_3,OR9I1,0,0,0,0
ENSG00000186513.3_3,OR9Q2,0,0,1,0
ENSG00000197887.4_3,OR1S2,0,0,0,0
ENSG00000180475.4_2,OR10Q1,0,0,0,0
ENSG00000172772.3_2,OR10W1,0,0,0,0
ENSG00000197786.3_2,OR5B17,0,0,0,0
ENSG00000172769.3_3,OR5B3,0,0,0,0
ENSG00000172365.3_3,OR5B2,0,0,0,0
ENSG00000172362.3_3,OR5B12,0,0,0,0
ENSG00000198283.2_2,OR5B21,0,0,0,0
ENSG00000110031.12_2,LPXN,9,12,21,31
ENSG00000186660.14_3,ZFP91,853,720,933,872
ENSG00000255073.8_3,ZFP91-CNTF,0,0,0,0
ENSG00000242689.2_3,CNTF,34,12,23,11
ENSG00000149124.10_2,GLYAT,0,0,0,0
ENSG00000156689.6_2,GLYATL2,0,0,0,0
ENSG00000166840.13_3,GLYATL1,0,0,0,0
ENSG00000224130.1,AP001652.1,0,0,0,0
ENSG00000255151.2_2,GLYATL1P3,0,0,0,0
ENSG00000189057.10_3,FAM111B,0,1,0,1
ENSG00000166801.15_2,FAM111A,130,91,127,157
ENSG00000110042.7_2,DTX4,0,2,0,0
ENSG00000197629.5_2,MPEG1,0,0,0,0
ENSG00000176495.3_3,OR5AN1,0,0,0,0
ENSG00000172324.5_3,OR5A2,0,0,0,0
ENSG00000172320.3_3,OR5A1,0,0,0,0
ENSG00000166884.2_2,OR4D6,0,0,0,0
ENSG00000254466.2_3,OR4D10,0,0,0,0
ENSG00000176200.1_2,OR4D11,0,0,0,0
ENSG00000172742.5_3,OR4D9,0,0,3,0
ENSG00000110048.11_2,OSBP,1079,887,1122,1078
ENSG00000166889.13_2,PATL1,625,529,550,618
ENSG00000172289.3_3,OR10V1,0,0,0,0
ENSG00000166900.16_4,STX3,546,470,769,787
ENSG00000166902.4_3,MRPL16,1075,881,950,959
ENSG00000134812.7_2,GIF,2,1,0,1
ENSG00000134827.7_2,TCN1,0,0,0,0
ENSG00000149507.6_3,OOSP2,0,0,0,0
ENSG00000149516.13_3,MS4A3,18,25,4,9
ENSG00000149534.8_2,MS4A2,1,1,0,1
ENSG00000110077.14_4,MS4A6A,2,3,1,0
ENSG00000214787.9_3,MS4A4E,1,1,0,0
ENSG00000110079.16_3,MS4A4A,11,8,4,3
ENSG00000166926.8_3,MS4A6E,0,0,0,0
ENSG00000166927.12_3,MS4A7,0,0,0,0
ENSG00000166928.10_4,MS4A14,0,0,0,0
ENSG00000166930.6_2,MS4A5,0,0,0,0
ENSG00000156738.17_3,MS4A1,0,0,0,0
ENSG00000071203.9_3,MS4A12,0,0,0,0
ENSG00000204979.7_3,MS4A13,0,0,2,0
ENSG00000166959.7_4,MS4A8,0,0,0,0
ENSG00000214782.7_3,AP004243.1,0,0,0,0
ENSG00000166961.14_3,MS4A15,0,0,0,0
ENSG00000172689.1_2,MS4A10,0,0,0,0
ENSG00000110104.11_2,CCDC86,1920,1502,1501,1619
ENSG00000183134.4_3,PTGDR2,63,52,96,107
ENSG00000149506.11_3,ZP1,0,1,2,2
ENSG00000110107.8_3,PRPF19,3655,2794,3011,3062
ENSG00000110108.9_2,TMEM109,952,695,690,701
ENSG00000006118.14_4,TMEM132A,3,0,0,4
ENSG00000110446.10_3,SLC15A3,0,0,0,0
ENSG00000013725.14_2,CD6,0,0,0,0
ENSG00000110448.10_2,CD5,0,0,1,2
ENSG00000167987.10_3,VPS37C,396,313,386,391
ENSG00000229859.9_3,PGA3,0,0,0,0
ENSG00000229183.8_3,PGA4,0,0,0,0
ENSG00000256713.7_3,PGA5,0,0,1,0
ENSG00000167992.12_2,VWCE,29,22,37,30
ENSG00000167986.13_3,DDB1,6553,5291,6213,6616
ENSG00000149476.15_3,TKFC,716,575,861,833
ENSG00000162144.9_3,CYB561A3,1406,1067,1399,1443
ENSG00000149483.11_2,TMEM138,493,421,467,529
ENSG00000187049.9_2,TMEM216,59,36,42,34
ENSG00000149532.15_4,CPSF7,1516,1278,1516,1565
ENSG00000256591.5_4,AP003108.2,144,110,134,157
ENSG00000167985.6_3,SDHAF2,90,64,57,75
ENSG00000162148.10_3,PPP1R32,2,2,8,3
ENSG00000204950.3_3,LRRC10B,0,0,0,0
ENSG00000011347.9_3,SYT7,3,8,5,4
ENSG00000134780.9_2,DAGLA,1,2,3,2
ENSG00000124920.13_3,MYRF,322,279,436,386
ENSG00000134825.15_3,TMEM258,412,354,471,464
ENSG00000168496.3_3,FEN1,2493,1876,2095,2224
ENSG00000134824.13_3,FADS2,1385,1081,882,756
ENSG00000149485.18_3,FADS1,6537,5428,2858,2882
ENSG00000221968.8_3,FADS3,819,606,410,492
ENSG00000167994.11_3,RAB3IL1,678,556,662,658
ENSG00000167995.15_2,BEST1,13124,10530,15750,16135
ENSG00000167996.15_3,FTH1,18220,14660,20555,20783
ENSG00000269089.1,AP003733.1,0,0,0,0
ENSG00000149503.12_2,INCENP,1226,983,1052,1084
ENSG00000168515.3_2,SCGB1D1,0,0,0,0
ENSG00000124939.5_2,SCGB2A1,0,0,0,0
ENSG00000124935.3_2,SCGB1D2,0,0,0,0
ENSG00000110484.6_2,SCGB2A2,0,0,0,0
ENSG00000197745.2_2,SCGB1D4,0,0,0,0
ENSG00000162174.12_3,ASRGL1,184,172,258,269
ENSG00000149021.6_3,SCGB1A1,0,0,0,0
ENSG00000124942.13_4,AHNAK,501,474,499,570
ENSG00000254772.9_3,EEF1G,0,0,0,0
ENSG00000255508.7_4,AP002990.1,23,21,25,21
ENSG00000149016.15_3,TUT1,275,195,199,200
ENSG00000149480.6_2,MTA2,3417,2655,3032,3124
ENSG00000149499.11_2,EML3,748,619,669,667
ENSG00000149489.8_4,ROM1,97,68,86,105
ENSG00000149541.9_2,B3GAT3,727,549,728,860
ENSG00000089597.16_2,GANAB,6128,5016,5814,5994
ENSG00000185085.2_3,INTS5,654,488,531,552
ENSG00000255432.1_4,AP001458.2,0,0,0,0
ENSG00000278615.4_3,C11orf98,0,0,0,1
ENSG00000162194.12_3,LBHD1,612,426,509,492
ENSG00000214756.7_2,METTL12,160,137,140,170
ENSG00000204922.4_2,UQCC3,526,440,458,504
ENSG00000162191.13_2,UBXN1,1378,1038,1099,1164
ENSG00000177363.4_2,LRRN4CL,7,3,6,3
ENSG00000168000.14_3,BSCL2,22,29,33,45
ENSG00000234857.2_3,HNRNPUL2-BSCL2,0,0,1,0
ENSG00000162188.5_2,GNG3,16,13,13,20
ENSG00000214753.2_3,HNRNPUL2,292,282,303,276
ENSG00000162222.13_2,TTC9C,234,182,206,232
ENSG00000185670.7_4,ZBTB3,99,58,66,61
ENSG00000168002.11_3,POLR2G,771,643,840,899
ENSG00000162227.7_3,TAF6L,498,343,440,472
ENSG00000168569.7_3,TMEM223,427,313,353,377
ENSG00000185475.10_3,TMEM179B,311,227,287,258
ENSG00000162231.13_3,NXF1,950,711,849,895
ENSG00000162236.11_3,STX5,261,220,239,266
ENSG00000283268.1_3,AP001160.5,0,0,0,0
ENSG00000133316.15_3,WDR74,1315,983,884,1009
ENSG00000168003.16_3,SLC3A2,2360,1836,2499,2536
ENSG00000168539.3_3,CHRM1,0,0,0,0
ENSG00000197901.11_2,SLC22A6,0,0,0,0
ENSG00000149452.15_3,SLC22A8,0,0,0,0
ENSG00000197658.9_3,SLC22A24,0,0,0,0
ENSG00000184999.11_3,SLC22A10,0,0,0,0
ENSG00000196600.12_2,SLC22A25,0,0,0,0
ENSG00000149742.9_2,SLC22A9,0,0,0,0
ENSG00000168004.9_3,HRASLS5,0,3,2,3
ENSG00000133317.14_2,LGALS12,53,51,55,58
ENSG00000133321.10_2,RARRES3,2,0,0,0
ENSG00000133328.3_2,HRASLS2,0,1,0,0
ENSG00000176485.11_3,PLA2G16,26,13,24,55
ENSG00000184743.12_2,ATL3,641,619,684,677
ENSG00000133318.13_3,RTN3,1800,1396,1576,1608
ENSG00000188070.9_3,C11orf95,338,328,420,449
ENSG00000168005.8_2,C11orf84,429,308,452,390
ENSG00000072518.20_2,MARK2,784,628,652,662
ENSG00000167771.5_2,RCOR2,77,63,50,60
ENSG00000110583.12_3,NAA40,626,493,497,536
ENSG00000176340.3_3,COX8A,516,405,403,396
ENSG00000256100.1_4,AP000721.1,0,0,0,0
ENSG00000167770.11_3,OTUB1,858,680,778,805
ENSG00000133315.10_3,MACROD1,293,200,239,247
ENSG00000126500.3_3,FLRT1,14,17,12,17
ENSG00000168439.16_2,STIP1,5732,4802,4948,5194
ENSG00000149781.12_3,FERMT3,3903,2950,2413,2494
ENSG00000149743.13_2,TRPT1,263,177,218,221
ENSG00000149761.8_4,NUDT22,478,403,380,354
ENSG00000110011.13_3,DNAJC4,222,136,212,163
ENSG00000173511.9_2,VEGFB,454,360,469,446
ENSG00000173486.12_2,FKBP2,570,454,470,477
ENSG00000173457.10_3,PPP1R14B,3202,2429,2618,2751
ENSG00000149782.11_2,PLCB3,851,609,674,698
ENSG00000002330.13_2,BAD,106,86,94,114
ENSG00000173264.14_3,GPR137,317,242,277,288
ENSG00000182450.12_3,KCNK4,0,0,0,0
ENSG00000219435.5_4,CATSPERZ,0,0,0,0
ENSG00000173153.13_3,ESRRA,1504,1108,1151,1352
ENSG00000173113.6_2,TRMT112,1745,1342,1473,1408
ENSG00000126432.13_2,PRDX5,1028,721,1024,1126
ENSG00000168071.21_3,CCDC88B,56,55,62,91
ENSG00000162302.12_3,RPS6KA4,394,293,327,373
ENSG00000168065.15_3,SLC22A11,0,0,0,2
ENSG00000197891.11_2,SLC22A12,0,0,0,0
ENSG00000110076.18_2,NRXN2,1,0,0,1
ENSG00000068831.18_3,RASGRP2,91,72,41,47
ENSG00000068976.13_2,PYGM,3,8,13,9
ENSG00000168066.20_3,SF1,4190,3270,3602,3688
ENSG00000168067.11_4,MAP4K2,85,74,81,92
ENSG00000133895.14_3,MEN1,1022,840,879,888
ENSG00000171219.8_2,CDC42BPG,339,238,295,314
ENSG00000110047.17_2,EHD1,1483,1147,1535,1442
ENSG00000110046.12_2,ATG2A,1233,913,997,970
ENSG00000068971.13_3,PPP2R5B,173,104,168,182
ENSG00000149735.6_2,GPHA2,2,0,0,1
ENSG00000168070.11_3,MAJIN,2,1,0,2
ENSG00000168062.9_2,BATF2,147,93,68,82
ENSG00000213465.7_3,ARL2,331,216,276,332
ENSG00000273003.1_3,ARL2-SNX15,0,0,0,0
ENSG00000110025.12_3,SNX15,2,14,15,8
ENSG00000168061.14_3,SAC3D1,357,277,283,312
ENSG00000168060.15_3,NAALADL1,7,7,1,4
ENSG00000146670.9_3,CDCA5,1774,1395,1504,1647
ENSG00000162300.11_2,ZFPL1,304,206,291,327
ENSG00000187066.8_2,TMEM262,311,196,273,286
ENSG00000149823.8_4,VPS51,1464,1124,1292,1339
ENSG00000149809.14_3,TM7SF2,165,150,178,154
ENSG00000174276.6_2,ZNHIT2,327,265,253,233
ENSG00000149806.10_3,FAU,2166,1770,1793,1702
ENSG00000162298.18_3,SYVN1,863,644,666,806
ENSG00000149792.8_2,MRPL49,1556,1163,1215,1297
ENSG00000204710.2_2,SPDYC,244,219,254,224
ENSG00000014216.15_4,CAPN1,3655,2892,3187,3345
ENSG00000014138.8_3,POLA2,759,615,779,844
ENSG00000149798.4_2,CDC42EP2,113,86,88,64
ENSG00000133884.9_2,DPF2,990,772,946,1058
ENSG00000173825.6_2,TIGD3,20,27,18,26
ENSG00000162241.12_2,SLC25A45,30,17,38,20
ENSG00000126391.13_2,FRMD8,1525,1101,1380,1418
ENSG00000142186.16_3,SCYL1,1175,989,1038,1068
ENSG00000168056.15_3,LTBP3,226,205,263,310
ENSG00000173465.7_3,SSSCA1,651,455,454,532
ENSG00000176973.7_3,FAM89B,11,17,16,10
ENSG00000173442.12_2,EHBP1L1,2129,1681,2181,2210
ENSG00000269018.1,AP001362.1,335,294,344,348
ENSG00000173338.12_2,KCNK7,9,6,8,5
ENSG00000173327.7_2,MAP3K11,881,759,803,812
ENSG00000197136.4_3,PCNX3,1755,1389,1553,1566
ENSG00000213445.9_3,SIPA1,1193,1096,1340,1349
ENSG00000173039.18_3,RELA,1005,813,765,814
ENSG00000172977.12_3,KAT5,753,540,568,600
ENSG00000172922.8_2,RNASEH2C,800,681,785,855
ENSG00000254470.2_2,AP5B1,264,208,201,210
ENSG00000172818.9_2,OVOL1,1,0,0,0
ENSG00000172757.12_3,CFL1,7630,6323,6477,7141
ENSG00000172803.17_2,SNX32,2759,2138,2350,2518
ENSG00000172732.11_2,MUS81,680,563,578,677
ENSG00000172638.12_3,EFEMP2,7,5,9,5
ENSG00000172543.7_3,CTSW,1,2,6,8
ENSG00000172500.12_2,FIBP,357,317,390,386
ENSG00000175602.3_2,CCDC85B,1202,901,691,726
ENSG00000175592.8_3,FOSL1,241,185,231,265
ENSG00000175573.6_2,C11orf68,363,319,283,289
ENSG00000175550.7_2,DRAP1,425,333,405,387
ENSG00000175513.9_2,TSGA10IP,0,0,0,0
ENSG00000175467.14_2,SART1,1298,1066,1046,1067
ENSG00000175376.8_2,EIF1AD,556,464,476,455
ENSG00000175334.7_2,BANF1,2104,1762,1991,2083
ENSG00000175315.2_2,CST6,0,0,0,0
ENSG00000175294.5_2,CATSPER1,1,2,1,1
ENSG00000175229.6_2,GAL3ST3,0,0,0,0
ENSG00000087365.15_3,SF3B2,3425,2686,3061,3084
ENSG00000175115.11_3,PACS1,471,432,429,446
ENSG00000174996.11_3,KLC2,625,435,513,513
ENSG00000174903.15_3,RAB1B,2595,1944,2268,2449
ENSG00000174871.10_2,CNIH2,18,12,16,9
ENSG00000174851.15_3,YIF1A,794,682,710,768
ENSG00000179292.4_2,TMEM151A,0,0,2,0
ENSG00000174807.3_2,CD248,0,0,2,1
ENSG00000174791.10_2,RIN1,5,6,6,5
ENSG00000174744.13_3,BRMS1,695,664,619,637
ENSG00000174684.6_2,B4GAT1,102,100,120,86
ENSG00000174669.11_2,SLC29A2,1022,703,722,841
ENSG00000174576.9_2,NPAS4,0,0,0,1
ENSG00000174547.13_4,MRPL11,942,687,758,745
ENSG00000174516.14_2,PELI3,26,31,20,25
ENSG00000254986.7_3,DPP3,866,787,790,783
ENSG00000256349.1_4,AP002748.4,0,0,0,0
ENSG00000174483.19_3,BBS1,15,8,5,14
ENSG00000174165.7_2,ZDHHC24,196,143,202,238
ENSG00000248746.5_2,ACTN3,0,0,0,0
ENSG00000174080.10_2,CTSF,26,15,31,25
ENSG00000182791.4_2,CCDC87,3,2,4,1
ENSG00000173992.8_2,CCS,272,175,280,265
ENSG00000239306.4_3,RBM14,1511,1165,1325,1376
ENSG00000248643.5_3,RBM14-RBM4,6,11,7,6
ENSG00000173933.19_3,RBM4,52,36,37,45
ENSG00000173914.11_2,RBM4B,220,195,266,256
ENSG00000173898.11_2,SPTBN2,363,292,222,264
ENSG00000173715.15_4,C11orf80,39,29,46,50
ENSG00000173653.7_3,RCE1,323,249,321,336
ENSG00000173599.13_2,PC,826,583,755,746
ENSG00000173621.8_3,LRFN4,795,637,568,553
ENSG00000173237.4_2,C11orf86,0,0,0,0
ENSG00000173227.13_3,SYT12,0,0,1,0
ENSG00000173156.6_2,RHOD,0,0,0,0
ENSG00000173120.14_2,KDM2A,1101,861,876,911
ENSG00000173020.10_3,GRK2,1709,1352,1373,1363
ENSG00000172932.14_3,ANKRD13D,329,228,211,245
ENSG00000172830.12_3,SSH3,2,6,3,2
ENSG00000172613.7_3,RAD9A,808,645,665,779
ENSG00000175482.8_3,POLD4,27,22,18,20
ENSG00000256514.1_4,AP003419.2,0,0,0,0
ENSG00000175505.10_3,CLCF1,51,37,25,41
ENSG00000172531.14_2,PPP1CA,2657,2113,2227,2397
ENSG00000175463.11_2,TBC1D10C,16,9,7,2
ENSG00000172508.10_2,CARNS1,12,4,5,4
ENSG00000175634.14_3,RPS6KB2,1055,820,953,954
ENSG00000213402.2_3,PTPRCAP,0,0,0,0
ENSG00000172725.13_3,CORO1B,1089,824,982,1038
ENSG00000175514.2_2,GPR152,0,0,0,0
ENSG00000175544.13_2,CABP4,0,0,0,0
ENSG00000172663.8_3,TMEM134,64,73,96,82
ENSG00000110711.9_4,AIP,387,326,295,281
ENSG00000110697.12_2,PITPNM1,638,451,488,531
ENSG00000167797.7_2,CDK2AP2,544,393,449,511
ENSG00000167791.12_3,CABP2,0,0,0,0
ENSG00000084207.15_2,GSTP1,5733,4398,6170,6409
ENSG00000167792.11_2,NDUFV1,3152,2526,2871,2931
ENSG00000167799.9_3,NUDT8,189,123,110,141
ENSG00000167800.9_2,TBX10,36,13,17,25
ENSG00000132744.7_2,ACY3,0,0,0,0
ENSG00000132746.14_3,ALDH3B2,0,0,0,0
ENSG00000110057.7_3,UNC93B1,110,62,76,97
ENSG00000006534.15_2,ALDH3B1,1,4,11,7
ENSG00000110717.12_3,NDUFS8,1202,883,993,1017
ENSG00000110719.9_3,TCIRG1,745,636,677,705
ENSG00000110721.11_2,CHKA,490,404,462,428
ENSG00000110066.14_3,KMT5B,295,263,334,298
ENSG00000171067.10_3,C11orf24,530,386,317,425
ENSG00000162337.11_2,LRP5,949,669,750,817
ENSG00000110075.14_4,PPP6R3,1200,1082,1337,1324
ENSG00000069482.6_2,GAL,856,629,549,511
ENSG00000132749.10_3,TESMIN,207,146,135,127
ENSG00000110090.12_2,CPT1A,384,279,248,216
ENSG00000197345.12_2,MRPL21,1246,1000,998,1067
ENSG00000132740.8_2,IGHMBP2,452,408,340,436
ENSG00000172938.3_2,MRGPRD,0,0,0,0
ENSG00000172935.8_2,MRGPRF,0,0,0,0
ENSG00000162341.16_3,TPCN2,177,123,195,242
ENSG00000284713.1_1,AP003071.5,38,28,33,34
ENSG00000172927.3,MYEOV,1237,913,322,378
ENSG00000110092.3_2,CCND1,682,534,111,141
ENSG00000149716.12_2,ORAOV1,378,340,258,274
ENSG00000162344.3_2,FGF19,0,0,0,0
ENSG00000075388.3_2,FGF4,0,0,0,0
ENSG00000268351.1,AP001888.1,0,0,0,0
ENSG00000186895.2_2,FGF3,0,0,0,0
ENSG00000131620.17_3,ANO1,0,0,1,0
ENSG00000168040.4_2,FADD,387,295,340,342
ENSG00000131626.16_3,PPFIA1,710,677,704,703
ENSG00000085733.15_2,CTTN,2170,1764,1933,2110
ENSG00000162105.17_3,SHANK2,0,0,3,1
ENSG00000172893.15_3,DHCR7,2708,2263,2182,2191
ENSG00000172890.11_3,NADSYN1,753,569,674,672
ENSG00000244411.3_2,KRTAP5-7,0,1,0,0
ENSG00000241233.3_2,KRTAP5-8,0,0,0,0
ENSG00000254997.3_2,KRTAP5-9,0,0,0,0
ENSG00000204572.9_2,KRTAP5-10,0,0,0,0
ENSG00000204571.6_2,KRTAP5-11,0,0,0,0
ENSG00000187811.3,AP000867.1,0,0,0,0
ENSG00000158483.15_3,FAM86C1,152,127,126,136
ENSG00000214534.5_2,ZNF705E,0,1,0,1
ENSG00000184276.2_2,DEFB108B,1,0,0,0
ENSG00000254469.7_4,AP002495.1,46,35,43,54
ENSG00000225805.4_3,DEFB131B,5,1,6,10
ENSG00000137522.17_3,RNF121,342,253,327,322
ENSG00000137496.17_2,IL18BP,549,398,531,555
ENSG00000137497.17_4,NUMA1,3337,2439,2739,2850
ENSG00000184154.13_3,LRTOMT,481,356,392,424
ENSG00000149357.9_2,LAMTOR1,973,750,929,849
ENSG00000110200.8_4,ANAPC15,356,285,332,344
ENSG00000110203.8_3,FOLR3,0,0,0,0
ENSG00000110195.12_2,FOLR1,4,2,4,5
ENSG00000165457.13_3,FOLR2,0,0,0,0
ENSG00000165458.13_4,INPPL1,1788,1420,1546,1741
ENSG00000165462.5_3,PHOX2A,1,1,2,1
ENSG00000162129.12_3,CLPB,492,405,396,435
ENSG00000186642.15_3,PDE2A,17,17,6,13
ENSG00000186635.14_4,ARAP1,1245,996,1101,1080
ENSG00000214530.8_3,STARD10,174,153,238,291
ENSG00000168010.10_3,ATG16L2,56,44,60,59
ENSG00000137478.14_3,FCHSD2,197,140,183,175
ENSG00000175591.11_3,P2RY2,0,0,0,0
ENSG00000171631.14_3,P2RY6,1,0,1,2
ENSG00000110237.3_3,ARHGEF17,12,14,10,7
ENSG00000054967.12_2,RELT,456,345,419,482
ENSG00000054965.10_2,FAM168A,133,114,154,134
ENSG00000021300.13_3,PLEKHB1,1,1,3,1
ENSG00000175582.19_2,RAB6A,585,540,741,769
ENSG00000175581.13_3,MRPL48,314,264,316,309
ENSG00000181924.6_2,COA4,832,690,786,809
ENSG00000175575.12_2,PAAF1,361,258,278,362
ENSG00000187726.8_2,DNAJB13,7,0,8,5
ENSG00000175567.8_3,UCP2,1392,1153,1844,1805
ENSG00000175564.12_2,UCP3,7,6,5,9
ENSG00000168014.16_4,C2CD3,407,307,357,396
ENSG00000214517.9_3,PPME1,1200,963,1369,1420
ENSG00000149380.11_2,P4HA3,101,91,136,151
ENSG00000165434.7_2,PGM2L1,75,90,113,102
ENSG00000175538.10_3,KCNE3,112,82,91,116
ENSG00000175536.6_2,LIPT2,13,15,16,15
ENSG00000077514.8_3,POLD3,252,223,319,308
ENSG00000054938.15_3,CHRDL2,1,1,0,1
ENSG00000166439.5_3,RNF169,323,319,284,340
ENSG00000166435.15_3,XRRA1,317,249,263,281
ENSG00000118363.11_4,SPCS2,1016,800,993,965
ENSG00000162139.9_2,NEU3,579,486,390,415
ENSG00000171561.4_3,OR2AT4,161,151,140,142
ENSG00000137491.14_4,SLCO2B1,211,166,220,224
ENSG00000261594.3_2,TPBGL,0,1,2,0
ENSG00000137486.16_4,ARRB1,496,339,407,471
ENSG00000149273.14_3,RPS3,15426,11751,12974,13032
ENSG00000149243.15_2,KLHL35,0,0,1,0
ENSG00000158555.14_3,GDPD5,126,111,173,155
ENSG00000149257.13_3,SERPINH1,1472,1230,1348,1336
ENSG00000171533.11_3,MAP6,0,0,0,0
ENSG00000166391.14_2,MOGAT2,0,0,0,0
ENSG00000062282.14_3,DGAT2,6,5,15,5
ENSG00000198382.8_3,UVRAG,351,295,356,402
ENSG00000085741.12_2,WNT11,2,0,0,1
ENSG00000137492.7_3,THAP12,789,741,979,921
ENSG00000179240.9_4,AP002360.1,22,33,29,37
ENSG00000158636.16_4,EMSY,303,226,268,343
ENSG00000137507.11_3,LRRC32,0,4,4,4
ENSG00000182704.7_3,TSKU,281,240,375,424
ENSG00000078124.11_3,ACER3,242,182,268,233
ENSG00000198488.10_3,B3GNT6,0,0,0,0
ENSG00000149260.15_3,CAPN5,1,1,6,6
ENSG00000254550.1_3,OMP,0,0,1,1
ENSG00000137474.19_2,MYO7A,3,1,1,6
ENSG00000178795.9_2,GDPD4,1,2,0,0
ENSG00000149269.9_3,PAK1,121,108,152,132
ENSG00000074201.8_2,CLNS1A,1639,1435,1412,1459
ENSG00000178301.3_2,AQP11,30,23,27,32
ENSG00000048649.13_3,RSF1,577,499,669,635
ENSG00000087884.14_3,AAMDC,46,27,74,79
ENSG00000149262.16_3,INTS4,460,366,499,490
ENSG00000151364.16_3,KCTD14,4,2,5,7
ENSG00000259112.2_3,NDUFC2-KCTD14,0,0,0,0
ENSG00000151365.2_2,THRSP,4,5,1,4
ENSG00000151366.12_4,NDUFC2,64,44,50,45
ENSG00000159063.12_2,ALG8,588,533,617,641
ENSG00000188997.7_3,KCTD21,68,49,81,52
ENSG00000118369.12_3,USP35,111,103,94,107
ENSG00000033327.12_3,GAB2,474,364,453,388
ENSG00000137513.9_3,NARS2,373,309,309,330
ENSG00000149256.15_3,TENM4,0,0,0,0
ENSG00000182103.4_2,FAM181B,6,3,8,15
ENSG00000137509.10_4,PRCP,287,263,370,340
ENSG00000165490.12_3,DDIAS,234,204,315,280
ENSG00000137502.9_3,RAB30,15,14,12,18
ENSG00000165494.11_3,PCF11,1023,956,1049,1027
ENSG00000137494.13_3,ANKRD42,171,166,166,141
ENSG00000137500.9_3,CCDC90B,272,233,301,292
ENSG00000150672.16_4,DLG2,6,11,6,9
ENSG00000171204.12_3,TMEM126B,446,408,529,549
ENSG00000171202.6_2,TMEM126A,226,144,279,261
ENSG00000137504.13_2,CREBZF,1308,1071,1421,1438
ENSG00000179071.4_2,CCDC89,0,0,0,0
ENSG00000137501.17_3,SYTL2,2,1,1,6
ENSG00000215504.2,AP000974.1,0,0,0,0
ENSG00000150676.12_3,CCDC83,1,0,0,0
ENSG00000073921.17_3,PICALM,3091,2819,2654,2655
ENSG00000074266.19_3,EED,443,432,427,406
ENSG00000149196.15_3,HIKESHI,341,306,391,402
ENSG00000149201.9_2,CCDC81,4,7,6,5
ENSG00000151376.16_4,ME3,0,0,0,0
ENSG00000150687.11_3,PRSS23,39,35,20,47
ENSG00000174804.3_2,FZD4,139,140,100,127
ENSG00000166575.16_3,TMEM135,315,367,345,359
ENSG00000123892.11_3,RAB38,7,4,6,8
ENSG00000109861.15_2,CTSC,1899,1601,1662,1616
ENSG00000168959.14_3,GRM5,0,0,0,0
ENSG00000077498.8_2,TYR,0,0,0,0
ENSG00000086991.12_2,NOX4,0,0,0,0
ENSG00000214414.9_2,TRIM77,0,0,0,0
ENSG00000168930.13_2,TRIM49,0,0,0,0
ENSG00000189253.7_2,TRIM64B,0,0,0,0
ENSG00000223417.4,TRIM49D1,0,0,0,0
ENSG00000233802.8_2,TRIM49D2,0,0,0,0
ENSG00000204450.7_2,TRIM64,0,0,0,0
ENSG00000204449.3_2,TRIM49C,0,0,0,0
ENSG00000255009.4_3,UBTFL1,0,0,0,0
ENSG00000077616.10_3,NAALAD2,2,7,4,11
ENSG00000110172.11_2,CHORDC1,907,962,1077,1006
ENSG00000165323.15_2,FAT3,0,0,0,0
ENSG00000134640.2_3,MTNR1B,0,0,0,0
ENSG00000180773.14_3,SLC36A4,59,46,62,53
ENSG00000165325.13_2,DEUP1,65,63,58,78
ENSG00000166002.2,SMCO4,124,80,82,85
ENSG00000166004.14_4,CEP295,380,325,541,477
ENSG00000166012.16_3,TAF1D,854,721,1027,943
ENSG00000182919.14_2,C11orf54,95,108,114,117
ENSG00000284057.1_2,AP001273.2,0,0,0,0
ENSG00000042429.11_3,MED17,77,73,41,65
ENSG00000214376.5_2,VSTM5,0,0,0,0
ENSG00000181333.11_2,HEPHL1,1,1,0,1
ENSG00000110218.8_2,PANX1,252,219,232,263
ENSG00000183560.9_3,IZUMO1R,0,0,0,0
ENSG00000123901.8_3,GPR83,1,1,1,0
ENSG00000020922.12_3,MRE11,433,443,545,584
